,Unnamed: 0,name,city,country,iata_code,latitude,longitude,links_count
2866,2866,Sonderborg,Soenderborg,Dinamarca,SGD,54.964367,9.791731,2
2867,2867,Mae Sot Airport,Tak,Tailândia,MAQ,16.699856,98.545056,2
2868,2868,Nepalgunj Airport,Nepalgunj,Nepal,KEP,28.103633,81.667006,2
2869,2869,Chandragadhi Airport,Chandragarhi,Nepal,BDP,26.570822,88.079578,2
2870,2870,Bornholm Ronne,Ronne,Dinamarca,RNN,55.063267,14.759558,2
2871,2871,Bharatpur Airport,Bharatpur,Nepal,BHR,27.6781,84.4294,2
2872,2872,Barisal Airport,Barisal,Bangladesh,BZL,22.801,90.3012,2
2873,2873,Shillong Airport,Shillong,Índia,SHL,25.7036,91.9787,2
2874,2874,Penza Airport,Penza,Rússia,PEZ,53.1106,45.0211,2
2875,2875,Orsk Airport,Orsk,Rússia,OSW,51.0725,58.5956,2
2876,2876,Kursk East Airport,Kursk,Rússia,URS,51.7506,36.2956,2
2877,2877,Lopez Island Airport,López,Estados Unidos,LPS,48.4839,-122.938,2
2878,2878,Grant County Airport,Cidade de Prata,Estados Unidos,SVC,32.6365,-108.156,2
2879,2879,Akutan Seaplane Base,Akutan,Estados Unidos,KQA,54.1325,-165.785,2
2880,2880,Mid Delta Regional Airport,Greenville,Estados Unidos,GLH,33.4829,-90.9856,2
2881,2881,Kearney Municipal Airport,Kearney,Estados Unidos,EAR,40.727,-99.0068,2
2882,2882,Elista Airport,Elista,Rússia,ESL,46.3739,44.3309,2
2883,2883,Beslan Airport,Beslan,Rússia,OGZ,43.2051,44.6066,2
2884,2884,Grozny Airport,Terrível,Rússia,GRV,43.2981,45.7841,2
2885,2885,Igarka Airport,Igarka,Rússia,IAA,67.4372,86.6219,2
2886,2886,Karup,Karup,Dinamarca,KRP,56.297458,9.124628,2
2887,2887,Kyzyl Airport,Quizil,Rússia,KYZ,51.6694,94.4006,2
2888,2888,Petrozavodsk Airport,Petrozavodsk,Rússia,PES,61.8852,34.1547,2
2889,2889,Solovki Airport,Ilhas Solovetsky,Rússia,CSH,65.03,35.7333,2
2890,2890,Uzhhorod International Airport,Uzhgorod,Ucrânia,UDJ,48.634278,22.263356,2
2891,2891,Kingston,Kingston,Canadá,YGK,44.225277,-76.596944,2
2892,2892,Nakhchivan Airport,Naquichevão,Azerbaijão,NAJ,39.1888,45.4584,2
2893,2893,Santa Rosa Airport,Santa Rosa,Brasil,SRA,-27.9067,-54.5204,2
2894,2894,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolívia,RIB,-11.0,-66.0,2
2895,2895,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolívia,GYA,-10.8206,-65.3456,2
2896,2896,Reyes Murillo Airport,Nuquí,Colômbia,NQU,5.7,-77.28,2
2897,2897,La Pedrera Airport,La Pedrera,Colômbia,LPD,-1.33,-69.58,2
2898,2898,Caucaya Airport,Puerto Leguízamo,Colômbia,LQM,-0.18,-74.77,2
2899,2899,Chapada Diamantina Airport,Lençóis,Brasil,LEC,-12.4823,-41.277,2
2900,2900,Masbate Airport,Masbate,Filipinas,MBT,12.3694,123.629,2
2901,2901,Calbayog Airport,Cidade de Calbayog,Filipinas,CYP,12.072706,124.545092,2
2902,2902,Virac Airport,Virac,Filipinas,VRC,13.576439,124.205672,2
2903,2903,Jolo Airport,Jolo,Filipinas,JOL,6.05367,121.011,2
2904,2904,Camiguin Airport,Camiguin,Filipinas,CGM,9.25352,124.707,2
2905,2905,Yangyang International Airport,Sokcho/Gangneung,Coreia do Sul,YNY,38.061311,128.669164,2
2906,2906,Wonju Airport,Wonju,Coreia do Sul,WJU,37.438081,127.960383,2
2907,2907,Shonai Airport,Shonai,Japão,SYO,38.812222,139.787222,2
2908,2908,Odate Noshiro Airport,Odate Noshiro,Japão,ONJ,40.1919,140.371,2
2909,2909,Iwami Airport,Iwami,Japão,IWJ,34.6764,131.79,2
2910,2910,Losuia Airport,Losuia,Papua Nova Guiné,LSA,-8.50582,151.081,2
2911,2911,Adak Airport,Ilha Adak,Estados Unidos,ADK,51.878,-176.646,2
2912,2912,Sambu Airport,Boca de Sábalo,Panamá,SAX,8.017,-78.2,2
2913,2913,Contadora Airport,Ilha Contadora,Panamá,OTD,8.62876,-79.0347,2
2914,2914,Bahia Piña Airport,Bahia Piña,Panamá,BFQ,7.583,-78.2,2
2915,2915,Skardu Airport,Skardu,Paquistão,KDU,35.335508,75.536047,2
2916,2916,Dalbandin Airport,Dalbandina,Paquistão,DBA,28.8783,64.3998,2
2917,2917,Sabzevar National Airport,Sabzevar,Irã,AFZ,36.168083,57.595183,2
2918,2918,Bojnourd Airport,Bojnourd,Irã,BJB,37.492958,57.308219,2
2919,2919,Bam Airport,Bam,Irã,BXR,29.084169,58.450042,2
2920,2920,Khoram Abad Airport,Khorram Abad,Irã,KHD,33.435378,48.282889,2
2921,2921,Île des Pins Airport,Ilha dos Pins,Nova Caledônia,ILP,-22.5889,167.456,2
2922,2922,Anelghowhat Airport,Anelghowhat,Vanuatu,AUY,-20.2492,169.771,2
2923,2923,Valesdir Airport,Valesdir,Vanuatu,VLS,-16.7961,168.177,2
2924,2924,Tongoa Island Airport,Ilha Tongoa,Vanuatu,TGH,-16.8911,168.551,2
2925,2925,Naone Airport,Ilha Maewo,Vanuatu,MWF,-15.0,168.083,2
2926,2926,Sara Airport,Ilha Pentecostes,Vanuatu,SSR,-15.4708,168.152,2
2927,2927,Sangafa Airport,Sangafá,Vanuatu,EAE,-17.0903,168.343,2
2928,2928,Pointe Vele Airport,Ilha Futuna,Wallis e Futuna,FUT,-14.3114,-178.066,2
2929,2929,Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.269,-178.976,2
2930,2930,Rotuma Airport,Rotuma,Fiji,RTA,-12.4825,177.071,2
2931,2931,Lakeba Island Airport,Ilha Lakeba,Fiji,LKB,-18.1992,-178.817,2
2932,2932,Cicia Airport,Cícia,Fiji,ICI,-17.7433,-179.342,2
2933,2933,Mitiaro Island Airport,Ilha Mitiaro,Ilhas Cook,MOI,-19.8425,-157.703,2
2934,2934,Mauke Airport,Ilha Mauke,Ilhas Cook,MUK,-20.1361,-157.345,2
2935,2935,Mangaia Island Airport,Ilha Mangaia,Ilhas Cook,MGS,-21.8956,-157.905,2
2936,2936,Long Banga Airport,Banga Longo,Malásia,LBP,3.18495,115.454,2
2937,2937,Tobias Bolanos International Airport,São José,Costa Rica,SYQ,9.957053,-84.139797,2
2938,2938,Aerotortuguero Airport,Roxana,Costa Rica,TTQ,10.569,-83.5148,2
2939,2939,Jaqué Airport,Jaqué,Panamá,JQE,7.51778,-78.1572,2
2940,2940,Salt Cay Airport,Sal Cay,Ilhas Turcas e Caicos,SLX,21.333,-71.2,2
2941,2941,Ubari Airport,Ubari,Líbia,QUB,26.5675,12.8231,2
2942,2942,Balikesir Korfez Airport,Balikesir Korfez,Peru,EDO,39.5546,27.0138,2
2943,2943,Isparta Süleyman Demirel Airport,Isparta,Peru,ISE,37.8554,30.3684,2
2944,2944,Mount Pleasant,Monte Agradável,Ilhas Malvinas,MPN,-51.822777,-58.447222,2
2945,2945,Logroño-Agoncillo Airport,Logroño-Agoncillo,Espanha,RJL,42.4542,-2.32083,2
2946,2946,Yakima Air Terminal McAllister Field,Yakima,Estados Unidos,YKM,46.5682,-120.544,2
2947,2947,Victoria Regional Airport,Vitória,Estados Unidos,VCT,28.8526,-96.9185,2
2948,2948,Quincy Regional Baldwin Field,Quincy,Estados Unidos,UIN,39.9427,-91.1946,2
2949,2949,Salina Municipal Airport,Salina,Estados Unidos,SLN,38.791,-97.6522,2
2950,2950,Adirondack Regional Airport,Lago Saranac,Estados Unidos,SLK,44.3853,-74.2062,2
2951,2951,Sheridan County Airport,Sheridan,Estados Unidos,SHR,44.7692,-106.98,2
2952,2952,Rutland State Airport,Rutland,Estados Unidos,RUT,43.5294,-72.9496,2
2953,2953,Pease International Tradeport,Portsmouth,Estados Unidos,PSM,43.0779,-70.8233,2
2954,2954,Pellston Regional Airport of Emmet County Airport,Pellston,Estados Unidos,PLN,45.5709,-84.7967,2
2955,2955,Pocatello Regional Airport,Pocatello,Estados Unidos,PIH,42.9098,-112.596,2
2956,2956,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,Estados Unidos,PIB,31.4671,-89.3371,2
2957,2957,Northwest Alabama Regional Airport,Cardumes Musculares,Estados Unidos,MSL,34.7453,-87.6102,2
2958,2958,Muskegon County Airport,Muskegon,Estados Unidos,MKG,43.1695,-86.2382,2
2959,2959,Lancaster Airport,Lancaster,Estados Unidos,LNS,40.1217,-76.2961,2
2960,2960,North Platte Regional Airport Lee Bird Field,Platte Norte,Estados Unidos,LBF,41.1262,-100.684,2
2961,2961,Laramie Regional Airport,Laramie,Estados Unidos,LAR,41.3121,-105.675,2
2962,2962,Kirksville Regional Airport,Kirksville,Estados Unidos,IRK,40.0935,-92.5449,2
2963,2963,Wokal Field Glasgow International Airport,Glasgow,Estados Unidos,GGW,48.2125,-106.615,2
2964,2964,Elko Regional Airport,Elko,Estados Unidos,EKO,40.8249,-115.792,2
2965,2965,Chippewa Valley Regional Airport,Eau Claire,Estados Unidos,EAU,44.8658,-91.4843,2
2966,2966,Houghton County Memorial Airport,Hancock,Estados Unidos,CMX,47.1684,-88.4891,2
2967,2967,William R Fairchild International Airport,Porto Angeles,Estados Unidos,CLM,48.1202,-123.5,2
2968,2968,Chippewa County International Airport,Sault Ste Marie,Estados Unidos,CIU,46.2508,-84.4724,2
2969,2969,Cape Girardeau Regional Airport,Cabo Girardeau,Estados Unidos,CGI,37.2253,-89.5708,2
2970,2970,Western Nebraska Regional Airport,Scottsbluff,Estados Unidos,BFF,41.874,-103.596,2
2971,2971,Walla Walla Regional Airport,Walla Walla,Estados Unidos,ALW,46.0949,-118.288,2
2972,2972,Athens Ben Epps Airport,Atenas,Estados Unidos,AHN,33.9486,-83.3263,2
2973,2973,Aberdeen Regional Airport,Aberdeen,Estados Unidos,ABR,45.4491,-98.4218,2
2974,2974,Arua Airport,Aruá,Uganda,RUA,3.05,30.917,2
2975,2975,Bukoba Airport,Bukoba,Tanzânia,BKZ,-1.3,31.8,2
2976,2976,Lokichoggio Airport,Lokichoggio,Quênia,LKG,4.204117,34.348186,2
2977,2977,Gode Airport,Deus,Etiópia,GDE,5.935128,43.578567,2
2978,2978,Sao Filipe Airport,São Filipe,Ilha do Fogo,SFL,0.0,14.885,2
2979,2979,La Gomera Airport,La Gomera,Espanha,GMZ,28.0296,-17.2146,2
2980,2980,Oranjemund Airport,Oranjemund,Namíbia,OMD,-28.5847,16.4467,2
2981,2981,Ondangwa Airport,Ondangwa,Namíbia,OND,-17.8782,15.9526,2
2982,2982,Luderitz Airport,Luderitz,Namíbia,LUD,-26.6874,15.2429,2
2983,2983,Chimoio Airport,Chimoio,Moçambique,VPY,-19.151267,33.428958,2
2984,2984,Namibe Airport,Moçâmedes,Angola,MSZ,-15.261222,12.146756,2
2985,2985,Chipata Airport,Chipata,Zâmbia,CIP,-13.5583,32.5872,2
2986,2986,Shire Inda Selassie Airport,Condado Indasilase,Etiópia,SHC,14.0781,38.2725,2
2987,2987,Barra Airport,Barra,Reino Unido,BRR,57.0228,-7.44306,2
2988,2988,Land's End / St. Just Airport,Fim das terras,Reino Unido,LEQ,50.1028,-5.67056,2
2989,2989,Campbeltown Airport,Campbeltown,Reino Unido,CAL,55.4372,-5.68639,2
2990,2990,Guemar Airport,Guemar,Argélia,ELU,33.5114,6.77679,2
2991,2991,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Argélia,BMW,21.375,0.923889,2
2992,2992,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Argélia,CBH,31.6457,-2.26986,2
2993,2993,Masset Airport,Masset,Canadá,ZMT,54.0275,-132.125,2
2994,2994,Rae Lakes Airport,Gametí,Canadá,YRA,64.1161,-117.31,2
2995,2995,Powell River Airport,Rio Powell,Canadá,YPW,49.8342,-124.5,2
2996,2996,Peawanuck Airport,Peawanuck,Canadá,YPO,54.9881,-85.4433,2
2997,2997,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canadá,XGR,58.7114,-65.9928,2
2998,2998,Lutselk'e Airport,Lutselk'e,Canadá,YSG,62.4183,-110.682,2
2999,2999,Kimmirut Airport,Kimmirute,Canadá,YLC,62.85,-69.8833,2
3000,3000,Grise Fiord Airport,Fiorde Grise,Canadá,YGZ,76.4261,-82.9092,2
3001,3001,Tarapacá Airport,Tarapacá,Colômbia,TCD,-2.867,-69.733,2
3002,3002,Ogoki Post Airport,Postagem Ogoki,Canadá,YOG,51.6586,-85.9017,2
3003,3003,Summer Beaver Airport,Castor de verão,Canadá,SUR,52.7086,-88.5419,2
3004,3004,Whatì Airport,O que eu,Canadá,YLE,63.1317,-117.246,2
3005,3005,Anahim Lake Airport,Lago Anahim,Canadá,YAA,52.4525,-125.303,2
3006,3006,Wapenamanda Airport,Wapenamanda,Papua Nova Guiné,WBM,-5.6433,143.895,2
3007,3007,Mendi Airport,Mendi,Papua Nova Guiné,MDU,-6.14774,143.657,2
3008,3008,Chimbu Airport,Kundiawa,Papua Nova Guiné,CMU,-6.02429,144.971,2
3009,3009,Tiree,Tiree,Reino Unido,TRE,56.499167,-6.869167,2
3010,3010,Marau Airport,Marau,Ilhas Salomão,RUS,-9.86167,160.825,2
3011,3011,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Baía Graciosa/Luova,Ilhas Salomão,SCZ,-10.7203,165.795,2
3012,3012,Uru Harbour Airport,Atoifi,Ilhas Salomão,ATD,-8.87333,161.011,2
3013,3013,Dundee,Dundee,Reino Unido,DND,56.452499,-3.025833,2
3014,3014,Islay,Islay,Reino Unido,ILY,55.681944,-6.256667,2
3015,3015,Gloucestershire,Golouchestershire,Reino Unido,GLO,51.894167,-2.167222,2
3016,3016,Kuopio,Kuopio,Finlândia,KUO,63.00715,27.797756,2
3017,3017,Kogalym International,Kogalym,Rússia,KGP,62.18,74.53,2
3018,3018,Kuusamo,Kuusamo,Finlândia,KAO,65.987575,29.239381,2
3019,3019,Framnes,Narvik,Noruega,NVK,68.435833,17.388056,2
3020,3020,Yampa Valley,Hayden,Estados Unidos,HDN,40.481181,-107.21766,2
3021,3021,Cortez Muni,Cortez,Estados Unidos,CEZ,37.303,-108.628056,2
3022,3022,Key Field,Meridiano,Estados Unidos,MEI,32.332624,-88.751868,2
3023,3023,Ogle,Georgetown,Guiana,OGL,6.806944,-58.104444,2
3024,3024,Chumphon,Chumphon,Tailândia,CJM,10.7112,99.361706,2
3025,3025,Joensuu,Joensuu,Finlândia,JOE,62.662906,29.60755,2
3026,3026,Bemidji Regional Airport,Bemidji,Estados Unidos,BJI,47.510722,-94.934722,2
3027,3027,Monaco,Mônaco,Mônaco,MCM,43.73333333,7.41666666,2
3028,3028,Magic Valley Regional Airport,Quedas Gêmeas,Estados Unidos,TWF,42.481803,-114.487733,2
3029,3029,Eagle Co Rgnl,Vail,Estados Unidos,EGE,39.642556,-106.917694,2
3030,3030,Paulatuk,Paulatuk,Canadá,YPC,62.35,-124.3333,2
3031,3031,Grand Canyon National Park Airport,Grande Canyon,Estados Unidos,GCN,35.9523611,-112.1469722,2
3032,3032,Dhangarhi,Dhangarhi,Nepal,DHI,28.753333,80.581944,2
3033,3033,Tumling Tar,Alcatrão caindo,Nepal,TMI,27.315,87.193333,2
3034,3034,Brac,Brac,Croácia,BWK,43.285719,16.679719,2
3035,3035,Pai,pai,Tailândia,PYY,19.372,98.437,2
3036,3036,Ca Mau,Cá Mau,Vietnã,CAH,9.188049,105.174721,2
3037,3037,Rach Gia,Rach Gia,Vietnã,VKG,9.949676,105.133659,2
3038,3038,Oudomxay,Muang Xay,Laos,ODY,20.6827,101.994,2
3039,3039,Luang Namtha,Luang Namtha,Laos,LXG,20.960556,101.4025,2
3040,3040,Trat,Trat.,Tailândia,TDX,12.274572,102.318958,2
3041,3041,Ranong,Ranong,Tailândia,UNN,9.777622,98.585483,2
3042,3042,Buri Ram,Buri Ram,Tailândia,BFV,15.229539,103.253231,2
3043,3043,Roi Et,Roi Et,Tailândia,ROI,16.116761,103.773797,2
3044,3044,Kuressaare,Kuressaare,Estônia,URE,58.229883,22.509494,2
3045,3045,Santa Elena Airport,Santa Elena de Uairen,Venezuela,SNV,4.554722,-61.144922,2
3046,3046,Barkley Regional Airport,PADUCA,Estados Unidos,PAH,37.0602875,-88.7729583,2
3047,3047,Mid-Ohio Valley Regional Airport,PARKERSBURG,Estados Unidos,PKB,39.3451039,-81.4392031,2
3048,3048,Vancouver Coal Harbour,Vancouver,Canadá,CXH,49.289722,-123.115833,2
3049,3049,Redding Muni,Redação,Estados Unidos,RDD,40.509,-122.293389,2
3050,3050,Sihanoukville,Sihanoukville,Camboja,KOS,10.579686,103.636828,2
3051,3051,McClellan-Palomar Airport,Carlsbad,Estados Unidos,CLD,33.0742,-117.1648,2
3052,3052,Mae Hong Son,Mae Hong Son,Tailândia,HGN,19.301667,97.975,2
3053,3053,Xieng Khouang,Phon Savan,Laos,XKH,19.449997,103.158333,2
3054,3054,Funafuti International,Funafuti,Tuvalu,FUN,-8.525,179.196389,2
3055,3055,Kingscote Airport,Kingscote,Austrália,KGC,-35.713889,137.521389,2
3056,3056,Knox County Regional Airport,Rocklândia,Estados Unidos,RKD,44.0601111,-69.0992303,2
3057,3057,Hancock County - Bar Harbor,Bar Porto,Estados Unidos,BHB,44.4497689,-68.3615653,2
3058,3058,Bert Mooney Airport,Butte,Estados Unidos,BTM,45.954806,-112.497472,2
3059,3059,Naples Muni,Nápoles,Estados Unidos,APF,26.152619,-81.775294,2
3060,3060,Ataq,Ataq,Iémen,AXK,14.551322,46.826183,2
3061,3061,Gyumri,Guiumri,Armênia,LWN,40.750369,43.859342,2
3062,3062,Sukhothai,Sucotai,Tailândia,THS,17.237992,99.818183,2
3063,3063,Mau Hau,Waingapu,Indonésia,WGP,-9.669217,120.302006,2
3064,3064,Naha,Naha,Indonésia,NAH,3.683214,125.528019,2
3065,3065,Forbes Fld,Topeka,Estados Unidos,FOE,38.950944,-95.663611,2
3066,3066,Cedar City Rgnl,Cidade do Cedro,Estados Unidos,CDC,37.700967,-113.098847,2
3067,3067,Modesto City Co Harry Sham,Modesto,Estados Unidos,MOD,37.625817,-120.954422,2
3068,3068,Stockton Metropolitan,Stockton,Estados Unidos,SCK,37.894167,-121.238306,2
3069,3069,Scott Afb Midamerica,Belleville,Estados Unidos,BLV,38.545178,-89.835183,2
3070,3070,Lea Co Rgnl,Hobbs,Estados Unidos,HOB,32.687528,-103.217028,2
3071,3071,Augsburg,Augsburgo,Alemanha,AGB,48.425158,10.931764,2
3072,3072,Ogdensburg Intl,Ogdensburg,Estados Unidos,OGS,44.681854,-75.4655,2
3073,3073,Chico Muni,Chico,Estados Unidos,CIC,39.795383,-121.858422,2
3074,3074,Augusta State,Augusta,Estados Unidos,AUG,44.320647,-69.797317,2
3075,3075,Waynesville Rgnl Arpt At Forney Fld,Forte Leonardwood,Estados Unidos,TBN,37.741631,-92.140736,2
3076,3076,Chisholm Hibbing,Hibbing,Estados Unidos,HIB,47.3866,-92.838994,2
3077,3077,Teterboro,Teterboro,Estados Unidos,TEB,40.850103,-74.060837,2
3078,3078,Hamburg Finkenwerder,Hamburgo,Alemanha,XFW,53.535886,9.837025,2
3079,3079,Scappoose Industrial Airpark,São Luís,Estados Unidos,SPB,45.771028,-122.861833,2
3080,3080,Havre City Co,Havre,Estados Unidos,HVR,48.542983,-109.762342,2
3081,3081,Cavern City Air Terminal,Carlsbad,Estados Unidos,CNM,32.337472,-104.263278,2
3082,3082,Jonesboro Muni,Jonesboro,Estados Unidos,JBR,35.831708,-90.646417,2
3083,3083,Mannheim City,Mannheim,Alemanha,MHG,49.472706,8.514264,2
3084,3084,Massena Intl Richards Fld,Masséna,Estados Unidos,MSS,44.935833,-74.845547,2
3085,3085,Waimea Kohala,Kamuela,Estados Unidos,MUE,20.001328,-155.668108,2
3086,3086,Pueblo Memorial,Pueblo,Estados Unidos,PUB,38.289085,-104.496572,2
3087,3087,Ernest A Love Fld,Prescott,Estados Unidos,PRC,34.654472,-112.419583,2
3088,3088,Hana,Hana,Estados Unidos,HNM,20.795636,-156.014439,2
3089,3089,Platinum,Porto Möller,Estados Unidos,PTU,59.011356,-161.819664,2
3090,3090,Iliamna,Iliamna,Estados Unidos,ILI,59.754356,-154.910961,2
3091,3091,Tatalina Lrrs,Tatiana,Estados Unidos,TLJ,62.894369,-155.976525,2
3092,3092,Cape Lisburne Lrrs,Cabo Lisburne,Estados Unidos,LUR,68.875133,-166.110022,2
3093,3093,Noto,Wajima,Japão,NTQ,37.293097,136.961853,2
3094,3094,Tamworth,Tamworth,Austrália,TMW,-31.083889,150.846667,2
3095,3095,Richmond,Richmond,Austrália,RCM,-33.600556,150.780833,2
3096,3096,Melbourne Essendon,Melbourne,Austrália,MEB,-37.728056,144.901944,2
3097,3097,Avalon,Avalon,Austrália,AVV,-38.039444,144.469444,2
3098,3098,Bamaga Injinoo,Amberley,Austrália,ABM,-10.950833,142.459444,2
3099,3099,Lahad Datu,Lahad Datu,Malásia,LDU,5.032247,118.324036,2
3100,3100,Limbang,Limbang,Malásia,LMN,4.808303,115.010439,2
3101,3101,Babo,Babo,Indonésia,BXB,-2.532242,133.438894,2
3102,3102,Kasiguncu,Poso,Indonésia,PSJ,-1.416753,120.657669,2
3103,3103,Wamena,Wamena,Indonésia,WMX,-4.102511,138.957372,2
3104,3104,Putao,Putao,Birmânia,PBU,27.329922,97.426269,2
3105,3105,Kyaukpyu,Kyaukpyu,Birmânia,KYP,19.426447,93.534836,2
3106,3106,Kengtung,Kengtung,Birmânia,KET,21.301611,99.635997,2
3107,3107,Loei,Loei,Tailândia,LOE,17.439132999999998,101.722064,2
3108,3108,Sakon Nakhon,Sakon Nakhon,Tailândia,SNO,17.195142,104.118625,2
3109,3109,Narathiwat,Narathiwat,Tailândia,NAW,6.519922,101.7434,2
3110,3110,Phrae,Frae,Tailândia,PRH,18.132169,100.164664,2
3111,3111,Lampang,Lampang,Tailândia,LPT,18.270933,99.504167,2
3112,3112,Agatti,Ilha Agatti,Índia,AGX,10.823656,72.176042,2
3113,3113,Biratnagar,Biratnagar,Nepal,BIR,26.481453,87.264036,2
3114,3114,Pokhara,Pokhara,Nepal,PKR,28.200881,83.982056,2
3115,3115,Bhairahawa,Bhairawa,Nepal,BWA,27.505703,83.41625,2
3116,3116,Ludhiana,Ludhiaha,Índia,LUH,30.854681,75.952592,2
3117,3117,Kanpur,Kanpur,Índia,KNU,26.441444,80.364864,2
3118,3118,Oostende,Ostende,Bélgica,OST,51.198889,2.862222,2
3119,3119,Brandon Muni,Brandão,Canadá,YBR,49.91,-99.951944,2
3120,3120,Gwalior,Gwalior,Índia,GWL,26.293336,78.227753,2
3121,3121,Kullu Manali,Kulu,Índia,KUU,31.876706,77.154367,2
3122,3122,Shah Mokhdum,Rajshahi,Bangladesh,RJH,24.437219,88.616511,2
3123,3123,China Bay,Trinciomalee,Sri Lanka,TRR,8.538514,81.181853,2
3124,3124,Khajuraho,Khajuraho,Índia,HJR,24.817197,79.918597,2
3125,3125,Jamnagar,Jamnagar,Índia,JGA,22.465522,70.012556,2
3126,3126,Belgaum,Belgaum,Índia,IXG,15.859286,74.618292,2
3127,3127,Pevek,Pevek,Rússia,PWE,69.783283,170.597006,2
3128,3128,F D Roosevelt,Oranjestad,Antilhas Holandesas,EUX,17.496492,-62.979439,2
3129,3129,Eugenio Maria De Hostos,Mayaguez,Porto Rico,MAZ,18.255694,-67.148472,2
3130,3130,San Tome,San Tome,Venezuela,SOM,8.945147,-64.151083,2
3131,3131,San Antonio Del Tachira,Santo António,Venezuela,SVZ,7.840831,-72.439742,2
3132,3132,Casique Aramare,Porto Ayacucho,Venezuela,PYH,5.619992,-67.606103,2
3133,3133,La Fria,La Fria,Venezuela,LFR,8.239167,-72.271028,2
3134,3134,Antonio Jose De Sucre,Cumaná,Venezuela,CUM,10.450333,-64.130472,2
3135,3135,Jose Leonardo Chirinos,Coro,Venezuela,CZE,11.414867,-69.681656,2
3136,3136,Canaima,Canaima,Venezuela,CAJ,6.231989,-62.854433,2
3137,3137,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,TRU,-8.081411,-79.108761,2
3138,3138,Pedro Canga,Tumbes,Peru,TBP,-3.552528,-80.381356,2
3139,3139,Comandante Fap German Arias Graziani,Anta,Peru,ATA,-9.347444,-77.598392,2
3140,3140,Andahuaylas,Andahuaylas,Peru,ANS,-13.706408,-73.350378,2
3141,3141,Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,CIX,-6.787475,-79.828097,2
3142,3142,Yola,Yola,Nigéria,YOL,9.257553,12.430422,2
3143,3143,Sadiq Abubakar Iii Intl,Sokoto,Nigéria,SKO,12.916322,5.207189,2
3144,3144,Almirante Padilla,Rio Hacha,Colômbia,RCH,11.526222,-72.925958,2
3145,3145,El Embrujo,Providência,Colômbia,PVA,13.356944,-81.35833,2
3146,3146,Guillermo Leon Valencia,Popayán,Colômbia,PPN,2.4544,-76.609319,2
3147,3147,La Nubia,Manizales,Colômbia,MZL,5.029597,-75.464708,2
3148,3148,San Luis,Ipiales,Colômbia,IPI,0.8619249999999999,-77.671764,2
3149,3149,Yariguies,Barracana Bermeja,Colômbia,EJA,7.024331,-73.8068,2
3150,3150,La Florida,Tumaco,Colômbia,TCO,1.814417,-78.749228,2
3151,3151,Jose Celestino Mutis,Bahía Solano,Colômbia,BSC,6.202917,-77.394675,2
3152,3152,Kaduna,Kaduna,Nigéria,KAD,10.696025,7.320114,2
3153,3153,Eloy Alfaro Intl,manta,Equador,MEC,-0.946078,-80.678808,2
3154,3154,Coronel E Carvajal,Macas,Equador,XMS,-2.299167,-78.12075,2
3155,3155,Yakubu Gowon,José,Nigéria,JOS,9.639828,8.86905,2
3156,3156,Ilorin,Ilorin,Nigéria,ILR,8.440211,4.493919,2
3157,3157,Ibadan,Ibadã,Nigéria,IBA,7.362458,3.978333,2
3158,3158,Canal Bajo Carlos Hott Siebert,Osorno,Chile,ZOS,-40.611208,-73.061042,2
3159,3159,Vilhena,Vilhena,Brasil,BVH,-12.694375,-60.098269,2
3160,3160,Rubem Berta,Uruguaiana,Brasil,URG,-29.782178,-57.038189,2
3161,3161,Paulo Afonso,Paulo Afonso,Brasil,PAV,-9.400878,-38.250575,2
3162,3162,Tucurui,Tucuruí,Brasil,TUR,-3.786008,-49.720267,2
3163,3163,Tabatinga,Tabatinga,Brasil,TBT,-4.255669,-69.935828,2
3164,3164,Trombetas,Oriximina,Brasil,TMT,-1.4896,-56.396803,2
3165,3165,Bom Jesus Da Lapa,Bom Jesus da Lapa,Brasil,LAZ,-13.262086,-43.408114,2
3166,3166,Cruzeiro do Sul,Cruzeiro do Sul,Brasil,CZS,-7.599906,-72.769489,2
3167,3167,Corumba Intl,Corumbá,Brasil,CMG,-19.011931,-57.673053,2
3168,3168,Alta Floresta,Alta Floresta,Brasil,AFL,-9.866092,-56.106206,2
3169,3169,Araraquara,Araracuara,Brasil,AQA,-21.812,-48.133028,2
